id,city_name,signup_os,signup_channel,signup_date,bgc_date,vehicle_added_date,vehicle_make,vehicle_model,vehicle_year,first_completed_date
1661,Berton,android web,Referral,1/23/16,1/30/16,,,,,
1662,Berton,ios web,Referral,1/4/16,1/6/16,1/7/16,Ford,Fusion,2014.0,1/9/16
1663,Strark,ios web,Organic,1/13/16,,,,,,
1664,Strark,windows,Organic,1/27/16,,,,,,
1665,Strark,,Organic,1/17/16,1/17/16,1/17/16,Toyota,RAV4,2010.0,1/23/16
1666,Strark,ios web,Paid,1/5/16,2/10/16,,,,,
1667,Strark,other,Paid,1/7/16,,1/24/16,Nissan,Altima,2013.0,
1668,Berton,android web,Referral,1/25/16,,,,,,
1669,Strark,ios web,Organic,1/29/16,2/12/16,,,,,
1670,Strark,android web,Organic,1/27/16,2/3/16,,,,,
1671,Berton,other,Referral,1/13/16,1/13/16,1/20/16,Toyota,Camry,2015.0,1/30/16
1672,Berton,android web,Referral,1/12/16,1/18/16,,,,,
1673,Strark,ios web,Paid,1/2/16,,,,,,
1674,Berton,android web,Organic,1/30/16,1/30/16,1/30/16,Hyundai,Accent,2013.0,2/21/16
1675,Berton,other,Paid,1/30/16,2/17/16,,,,,
1676,Berton,ios web,Referral,1/5/16,1/6/16,1/6/16,Toyota,Camry,2015.0,1/9/16
1677,Strark,ios web,Organic,1/15/16,,,,,,
1678,Strark,android web,Paid,1/14/16,2/5/16,,,,,
1679,Strark,android web,Organic,1/26/16,2/10/16,2/18/16,Chevrolet,Cruze,2014.0,
1680,Strark,windows,Paid,1/4/16,1/27/16,,,,,
1681,Strark,ios web,Paid,1/12/16,1/24/16,1/26/16,Toyota,Tacoma,2016.0,
1682,Berton,android web,Referral,1/14/16,1/21/16,,,,,
1683,Strark,android web,Referral,1/6/16,1/30/16,2/7/16,Nissan,Versa,2015.0,
1684,Berton,ios web,Organic,1/21/16,1/21/16,1/24/16,Chevrolet,Malibu,2015.0,2/4/16
1685,Strark,ios web,Paid,1/21/16,1/22/16,1/25/16,Scion,iA,2016.0,1/29/16
1686,Strark,android web,Paid,1/16/16,1/24/16,2/5/16,Dodge,Avenger,2011.0,2/13/16
1687,Strark,ios web,Referral,1/2/16,1/12/16,,,,,
1688,Strark,ios web,Paid,1/24/16,2/9/16,,,,,
1689,Strark,ios web,Paid,1/2/16,1/19/16,,,,,
1690,Berton,ios web,Referral,1/9/16,1/20/16,1/24/16,Volkswagen,Jetta,2005.0,2/7/16
1691,Berton,android web,Paid,1/13/16,1/19/16,,,,,
1692,Strark,ios web,Paid,1/26/16,1/29/16,2/28/16,Nissan,Versa,2015.0,
1693,Berton,android web,Paid,1/19/16,2/3/16,,,,,
1694,Strark,other,Referral,1/29/16,2/2/16,2/11/16,Hyundai,Sonata,2016.0,2/12/16
1695,Berton,mac,Organic,1/1/16,1/6/16,1/7/16,Hyundai,Elantra,2010.0,1/15/16
1696,Strark,android web,Organic,1/1/16,1/13/16,,,,,
1697,Berton,windows,Organic,1/11/16,2/17/16,,,,,
1698,Berton,android web,Organic,1/25/16,2/6/16,,,,,
1699,Strark,ios web,Paid,1/18/16,1/21/16,2/2/16,Toyota,Sienna,2007.0,
1700,Strark,android web,Referral,1/18/16,2/16/16,,,,,
1701,Strark,,Organic,1/30/16,2/1/16,2/2/16,Honda,Civic,2015.0,
1702,Berton,,Referral,1/4/16,,,,,,
1703,Strark,mac,Paid,1/28/16,,,,,,
1704,Strark,android web,Organic,1/2/16,2/3/16,,,,,
1705,Berton,ios web,Organic,1/18/16,1/19/16,,,,,
1706,Wrouver,other,Paid,1/6/16,1/12/16,,,,,
1707,Berton,android web,Referral,1/7/16,,,,,,
1708,Berton,ios web,Paid,1/18/16,2/12/16,2/23/16,Toyota,Corolla,2015.0,
1709,Wrouver,windows,Organic,1/5/16,1/14/16,2/29/16,Toyota,Prius,2010.0,
1710,Berton,android web,Organic,1/30/16,1/30/16,,,,,
1711,Strark,windows,Paid,1/13/16,,,,,,
1712,Berton,ios web,Referral,1/28/16,2/15/16,,,,,
1713,Wrouver,android web,Organic,1/17/16,1/26/16,,,,,
1714,Wrouver,,Organic,1/28/16,2/22/16,,,,,
1715,Strark,ios web,Referral,1/7/16,1/9/16,,,,,
1716,Strark,ios web,Referral,1/14/16,1/19/16,,,,,
1717,Berton,mac,Paid,1/18/16,2/9/16,2/13/16,Ford,F-150,2002.0,
1718,Strark,,Referral,1/8/16,,,,,,
1719,Strark,,Referral,1/7/16,1/25/16,,,,,
1720,Strark,,Referral,1/5/16,,,,,,
1721,Berton,android web,Organic,1/8/16,1/19/16,,,,,
1722,Strark,windows,Organic,1/19/16,2/11/16,,,,,
1723,Strark,android web,Referral,1/2/16,1/2/16,1/5/16,Hyundai,Sonata,2011.0,1/10/16
1724,Strark,ios web,Referral,1/6/16,,,,,,
1725,Strark,other,Paid,1/19/16,1/23/16,,,,,
1726,Wrouver,android web,Paid,1/5/16,,,,,,
1727,Strark,ios web,Paid,1/24/16,,,,,,
1728,Wrouver,ios web,Referral,1/17/16,2/19/16,,,,,
1729,Strark,android web,Referral,1/14/16,1/20/16,1/25/16,Kia,Optima,2011.0,
1730,Strark,,Referral,1/11/16,,,,,,
1731,Strark,android web,Referral,1/23/16,2/3/16,,,,,
1732,Strark,android web,Paid,1/11/16,1/14/16,,,,,
1733,Strark,ios web,Referral,1/7/16,1/13/16,2/15/16,Nissan,Altima,2013.0,
1734,Berton,ios web,Organic,1/6/16,1/10/16,,,,,
1735,Strark,ios web,Referral,1/18/16,2/12/16,2/24/16,Kia,Forte,2015.0,
1736,Wrouver,android web,Paid,1/5/16,1/25/16,,,,,
1737,Berton,mac,Organic,1/14/16,1/21/16,1/24/16,Toyota,RAV4,2008.0,
1738,Berton,,Referral,1/7/16,1/26/16,2/28/16,Honda,Odyssey,2010.0,
1739,Strark,ios web,Paid,1/30/16,2/7/16,,,,,
1740,Berton,mac,Organic,1/9/16,1/9/16,1/10/16,Toyota,Sequoia,2001.0,1/12/16
1741,Strark,windows,Organic,1/4/16,1/25/16,,,,,
1742,Strark,windows,Organic,1/5/16,2/11/16,2/18/16,Honda,Odyssey,2014.0,
1743,Berton,android web,Paid,1/26/16,,,,,,
1744,Strark,android web,Organic,1/29/16,2/16/16,2/17/16,Nissan,Altima,2015.0,
1745,Strark,,Referral,1/11/16,,,,,,
1746,Berton,ios web,Referral,1/11/16,1/11/16,1/25/16,Toyota,Camry,2007.0,1/26/16
1747,Strark,other,Organic,1/23/16,2/12/16,,,,,
1748,Strark,ios web,Referral,1/21/16,2/11/16,,,,,
1749,Berton,windows,Organic,1/1/16,1/5/16,1/6/16,Toyota,Corolla,2016.0,1/18/16
1750,Strark,android web,Referral,1/9/16,1/25/16,2/11/16,Kia,Optima,2015.0,
1751,Strark,ios web,Paid,1/25/16,2/7/16,,,,,
1752,Strark,ios web,Paid,1/29/16,1/31/16,2/24/16,Volkswagen,Tiguan,2011.0,
1753,Strark,ios web,Paid,1/30/16,2/6/16,2/6/16,Scion,xA,2006.0,
1754,Berton,ios web,Paid,1/6/16,1/9/16,,,,,
1755,Strark,ios web,Referral,1/2/16,2/12/16,2/13/16,Honda,Civic,2016.0,
1756,Strark,ios web,Organic,1/23/16,1/23/16,,,,,
1757,Berton,mac,Paid,1/5/16,1/5/16,1/6/16,Honda,Civic,2012.0,1/23/16
1758,Berton,windows,Paid,1/11/16,1/14/16,1/22/16,Hyundai,Elantra,2016.0,
1759,Berton,windows,Organic,1/27/16,2/4/16,2/15/16,Toyota,RAV4,2012.0,
1760,Strark,,Organic,1/24/16,,,,,,
1761,Strark,ios web,Paid,1/13/16,,,,,,
1762,Strark,windows,Referral,1/8/16,,,,,,
1763,Strark,mac,Paid,1/6/16,1/13/16,1/22/16,Honda,Civic,2015.0,1/22/16
1764,Strark,ios web,Organic,1/23/16,2/8/16,,,,,
1765,Wrouver,windows,Paid,1/11/16,1/28/16,1/29/16,Hyundai,Elantra,2015.0,
1766,Strark,android web,Paid,1/1/16,1/9/16,,,,,
1767,Wrouver,mac,Paid,1/11/16,1/11/16,,,,,
1768,Wrouver,mac,Paid,1/26/16,2/23/16,,,,,
1769,Strark,mac,Paid,1/11/16,,,,,,
1770,Berton,android web,Referral,1/4/16,1/13/16,,,,,
1771,Berton,windows,Paid,1/30/16,2/5/16,,,,,
1772,Wrouver,android web,Paid,1/25/16,2/10/16,,,,,
1773,Strark,android web,Organic,1/4/16,1/17/16,1/18/16,Hyundai,Sonata,2016.0,2/2/16
1774,Strark,windows,Organic,1/26/16,1/29/16,2/9/16,Ford,Focus,2013.0,
1775,Strark,ios web,Referral,1/2/16,1/12/16,,,,,
1776,Berton,android web,Paid,1/27/16,1/29/16,2/2/16,Mazda,MAZDA3,2009.0,
1777,Berton,ios web,Referral,1/4/16,1/4/16,1/7/16,Scion,xB,2008.0,1/9/16
1778,Strark,ios web,Paid,1/20/16,1/23/16,,,,,
1779,Strark,mac,Paid,1/4/16,1/14/16,,,,,
1780,Berton,ios web,Paid,1/29/16,1/30/16,2/4/16,Ford,Fusion,2014.0,2/4/16
1781,Berton,ios web,Paid,1/9/16,1/10/16,1/10/16,Acura,TL,2010.0,1/16/16
1782,Wrouver,android web,Paid,1/25/16,2/12/16,,,,,
1783,Strark,windows,Paid,1/28/16,2/16/16,,,,,
1784,Berton,android web,Referral,1/26/16,2/7/16,2/8/16,Toyota,Prius V,2011.0,2/21/16
1785,Berton,,Referral,1/1/16,1/5/16,,,,,
1786,Strark,ios web,Referral,1/16/16,2/4/16,,,,,
1787,Wrouver,,Organic,1/30/16,2/1/16,,,,,
1788,Berton,ios web,Organic,1/6/16,1/7/16,,,,,
1789,Wrouver,ios web,Paid,1/10/16,1/22/16,,,,,
1790,Berton,android web,Referral,1/29/16,1/29/16,,,,,
1791,Strark,windows,Paid,1/22/16,1/25/16,2/13/16,Lexus,ES,2014.0,
1792,Strark,android web,Organic,1/30/16,2/14/16,,,,,
1793,Strark,ios web,Paid,1/7/16,1/24/16,,,,,
1794,Berton,android web,Paid,1/9/16,2/18/16,,,,,
1795,Berton,android web,Organic,1/8/16,,2/1/16,Mercedes-Benz,C-Class,2003.0,
1796,Strark,ios web,Organic,1/8/16,1/19/16,2/12/16,Kia,Forte,2012.0,
1797,Strark,ios web,Paid,1/17/16,,,,,,
1798,Strark,,Organic,1/10/16,,,,,,
1799,Strark,mac,Referral,1/15/16,,,,,,
1800,Strark,android web,Paid,1/30/16,1/30/16,,,,,
1801,Berton,,Referral,1/6/16,,,,,,
1802,Strark,other,Paid,1/9/16,2/7/16,,,,,
1803,Wrouver,other,Paid,1/26/16,1/28/16,1/30/16,Chrysler,200,2013.0,
1804,Berton,android web,Paid,1/24/16,,,,,,
1805,Berton,ios web,Paid,1/6/16,1/17/16,2/8/16,Lexus,RX,2010.0,
1806,Strark,android web,Paid,1/24/16,2/15/16,,,,,
1807,Strark,android web,Organic,1/2/16,,,,,,
1808,Berton,,Referral,1/4/16,1/4/16,1/5/16,Honda,CR-V,2014.0,1/13/16
1809,Wrouver,other,Organic,1/8/16,2/9/16,,,,,
1810,Strark,ios web,Referral,1/25/16,2/3/16,2/19/16,Hyundai,Elantra,2014.0,
1811,Strark,,Referral,1/7/16,,,,,,
1812,Strark,ios web,Referral,1/12/16,1/12/16,,,,,
1813,Strark,android web,Organic,1/3/16,,,,,,
1814,Berton,windows,Referral,1/28/16,2/1/16,2/3/16,Toyota,Corolla,2016.0,2/4/16
1815,Strark,ios web,Referral,1/18/16,1/19/16,1/19/16,Honda,Pilot,2006.0,2/2/16
1816,Strark,mac,Paid,1/15/16,,,,,,
1817,Berton,ios web,Referral,1/16/16,1/16/16,1/16/16,Infiniti,JX,2013.0,1/20/16
1818,Berton,mac,Referral,1/8/16,1/8/16,1/9/16,Toyota,Prius,2015.0,1/24/16
1819,Berton,,Organic,1/26/16,,,,,,
1820,Strark,ios web,Paid,1/23/16,,,,,,
1821,Strark,android web,Organic,1/1/16,1/13/16,,,,,
1822,Strark,mac,Referral,1/25/16,1/26/16,1/26/16,Toyota,Prius,2011.0,2/7/16
1823,Strark,android web,Paid,1/21/16,2/8/16,2/9/16,Saturn,SL2,1999.0,
1824,Wrouver,ios web,Referral,1/5/16,,,,,,
1825,Berton,android web,Paid,1/16/16,2/1/16,,,,,
1826,Berton,android web,Paid,1/1/16,1/6/16,,,,,
1827,Strark,ios web,Paid,1/5/16,1/6/16,,,,,
1828,Wrouver,ios web,Referral,1/11/16,1/11/16,,,,,
1829,Berton,mac,Paid,1/30/16,2/14/16,,,,,
1830,Strark,,Organic,1/14/16,1/25/16,,,,,
1831,Berton,android web,Organic,1/7/16,1/11/16,,,,,
1832,Strark,ios web,Referral,1/26/16,1/29/16,2/9/16,Nissan,Sentra,2013.0,
1833,Wrouver,other,Paid,1/12/16,,,,,,
1834,Strark,android web,Referral,1/28/16,1/28/16,,,,,
1835,Strark,ios web,Organic,1/5/16,1/18/16,,,,,
1836,Strark,android web,Paid,1/2/16,,,,,,
1837,Strark,android web,Organic,1/13/16,1/15/16,,,,,
1838,Berton,android web,Paid,1/6/16,1/15/16,,,,,
1839,Strark,ios web,Organic,1/19/16,1/21/16,,,,,
1840,Berton,,Referral,1/7/16,,,,,,
1841,Strark,mac,Referral,1/5/16,1/6/16,1/6/16,Lexus,IS,2006.0,
1842,Wrouver,ios web,Paid,1/13/16,,,,,,
1843,Strark,mac,Paid,1/2/16,,,,,,
1844,Strark,other,Paid,1/25/16,2/1/16,2/6/16,Volkswagen,Passat,2014.0,
1845,Strark,mac,Referral,1/6/16,1/11/16,1/12/16,Honda,Pilot,2011.0,1/17/16
1846,Berton,android web,Paid,1/22/16,,,,,,
1847,Berton,,Referral,1/1/16,1/27/16,,,,,
1848,Strark,,Referral,1/1/16,,,,,,
1849,Strark,other,Organic,1/14/16,1/15/16,1/17/16,Infiniti,G Sedan,2013.0,1/17/16
1850,Strark,ios web,Organic,1/16/16,1/20/16,,,,,
1851,Strark,android web,Paid,1/11/16,,,,,,
1852,Berton,ios web,Paid,1/3/16,,,,,,
1853,Strark,ios web,Organic,1/2/16,1/4/16,1/4/16,Mercury,Mariner,2007.0,1/14/16
1854,Berton,ios web,Paid,1/22/16,,,,,,
1855,Berton,mac,Organic,1/4/16,1/6/16,,,,,
1856,Strark,ios web,Paid,1/29/16,,,,,,
1857,Berton,ios web,Referral,1/11/16,1/25/16,1/25/16,Toyota,RAV4,2008.0,1/25/16
1858,Strark,android web,Paid,1/17/16,,,,,,
1859,Berton,android web,Referral,1/6/16,1/11/16,1/12/16,Toyota,Corolla,2016.0,1/28/16
1860,Berton,ios web,Referral,1/19/16,1/21/16,2/5/16,Honda,Odyssey,2009.0,
1861,Strark,android web,Organic,1/20/16,1/25/16,,,,,
1862,Berton,android web,Referral,1/10/16,1/23/16,,,,,
1863,Strark,windows,Paid,1/21/16,1/31/16,2/3/16,Lexus,ES,2014.0,
1864,Strark,android web,Paid,1/12/16,1/27/16,,,,,
1865,Wrouver,other,Paid,1/24/16,2/3/16,,,,,
1866,Berton,ios web,Organic,1/17/16,1/20/16,2/10/16,Toyota,Prius,2006.0,
1867,Strark,ios web,Paid,1/3/16,,,,,,
1868,Strark,android web,Paid,1/10/16,1/25/16,,,,,
1869,Strark,android web,Referral,1/7/16,,,,,,
1870,Strark,ios web,Paid,1/12/16,1/12/16,1/16/16,Nissan,Rogue,2013.0,1/16/16
1871,Berton,android web,Paid,1/11/16,1/14/16,,,,,
1872,Berton,ios web,Referral,1/4/16,,2/21/16,Toyota,Corolla,2016.0,
1873,Strark,,Organic,1/17/16,,,,,,
1874,Berton,ios web,Paid,1/1/16,1/19/16,,,,,
1875,Berton,android web,Referral,1/8/16,1/11/16,1/12/16,BMW,3-series,2000.0,1/20/16
1876,Strark,android web,Organic,1/6/16,1/6/16,,,,,
1877,Strark,,Organic,1/28/16,2/1/16,,,,,
1878,Berton,ios web,Paid,1/1/16,1/11/16,,,,,
1879,Berton,ios web,Organic,1/8/16,,,,,,
1880,Strark,other,Referral,1/8/16,,,,,,
1881,Berton,android web,Paid,1/27/16,1/30/16,1/30/16,Cadillac,CTS,2005.0,
1882,Berton,windows,Paid,1/14/16,1/15/16,,,,,
1883,Strark,android web,Referral,1/12/16,1/23/16,1/25/16,Chevrolet,Malibu,2014.0,
1884,Strark,windows,Paid,1/20/16,1/25/16,,,,,
1885,Berton,windows,Organic,1/4/16,1/15/16,,,,,
1886,Strark,android web,Organic,1/6/16,2/21/16,,,,,
1887,Strark,windows,Paid,1/18/16,1/31/16,2/9/16,Mercedes-Benz,E-Class,2005.0,
1888,Strark,ios web,Referral,1/20/16,1/23/16,1/24/16,Toyota,Prius V,2015.0,1/26/16
1889,Strark,ios web,Paid,1/2/16,,,,,,
1890,Berton,,Referral,1/6/16,1/7/16,,,,,
1891,Strark,,Organic,1/29/16,,,,,,
1892,Berton,other,Organic,1/1/16,1/7/16,,,,,
1893,Strark,ios web,Paid,1/30/16,,,,,,
1894,Strark,android web,Paid,1/4/16,1/31/16,,,,,
1895,Berton,windows,Organic,1/3/16,1/20/16,1/24/16,Honda,Accord,2007.0,
1896,Berton,windows,Organic,1/16/16,1/18/16,,,,,
1897,Wrouver,android web,Paid,1/29/16,,,,,,
1898,Strark,,Referral,1/23/16,2/15/16,,,,,
1899,Strark,ios web,Paid,1/12/16,1/29/16,,,,,
1900,Wrouver,,Organic,1/20/16,,,,,,
1901,Strark,mac,Paid,1/13/16,,,,,,
1902,Berton,android web,Paid,1/29/16,,,,,,
1903,Berton,windows,Referral,1/29/16,,,,,,
1904,Strark,ios web,Organic,1/20/16,,,,,,
1905,Berton,mac,Paid,1/23/16,,,,,,
1906,Strark,windows,Paid,1/30/16,,,,,,
1907,Strark,,Referral,1/5/16,,,,,,
1908,Strark,ios web,Paid,1/16/16,,,,,,
1909,Strark,,Organic,1/27/16,,,,,,
1910,Strark,android web,Referral,1/14/16,,,,,,
1911,Strark,android web,Referral,1/16/16,,,,,,
1912,Wrouver,ios web,Organic,1/7/16,,,,,,
1913,Strark,android web,Organic,1/25/16,,,,,,
1914,Strark,,Organic,1/4/16,,,,,,
1915,Berton,android web,Paid,1/24/16,,,,,,
1916,Strark,ios web,Paid,1/1/16,,,,,,
1917,Strark,ios web,Paid,1/3/16,,,,,,
1918,Berton,other,Organic,1/23/16,,,,,,
1919,Berton,other,Paid,1/20/16,,,,,,
1920,Strark,android web,Paid,1/21/16,,,,,,
1921,Berton,ios web,Organic,1/30/16,,,,,,
1922,Berton,android web,Paid,1/1/16,,,,,,
1923,Berton,windows,Organic,1/2/16,,,,,,
1924,Wrouver,ios web,Paid,1/14/16,,,,,,
1925,Berton,android web,Paid,1/30/16,,,,,,
1926,Berton,windows,Paid,1/4/16,,,,,,
1927,Berton,ios web,Referral,1/3/16,,,,,,
1928,Strark,android web,Paid,1/14/16,,,,,,
1929,Strark,ios web,Paid,1/24/16,,,,,,
1930,Strark,,Referral,1/9/16,,,,,,
1931,Strark,mac,Organic,1/18/16,,,,,,
1932,Berton,android web,Paid,1/28/16,,,,,,
1933,Strark,,Referral,1/2/16,,,,,,
1934,Berton,windows,Paid,1/12/16,,,,,,
1935,Berton,ios web,Paid,1/1/16,,,,,,
1936,Strark,windows,Paid,1/5/16,,,,,,
1937,Wrouver,ios web,Referral,1/15/16,,,,,,
1938,Berton,mac,Referral,1/8/16,,,,,,
1939,Berton,,Referral,1/1/16,,,,,,
1940,Strark,ios web,Referral,1/6/16,,,,,,
1941,Strark,windows,Paid,1/9/16,,,,,,
1942,Strark,mac,Organic,1/26/16,,,,,,
1943,Berton,ios web,Paid,1/19/16,,,,,,
1944,Strark,mac,Paid,1/18/16,,,,,,
1945,Wrouver,android web,Paid,1/23/16,,,,,,
1946,Wrouver,windows,Paid,1/29/16,,,,,,
1947,Strark,,Referral,1/5/16,,,,,,
1948,Strark,other,Paid,1/21/16,,,,,,
1949,Strark,mac,Paid,1/25/16,,,,,,
1950,Strark,windows,Referral,1/5/16,,,,,,
1951,Strark,windows,Paid,1/16/16,,,,,,
1952,Berton,mac,Paid,1/16/16,,,,,,
1953,Berton,windows,Organic,1/4/16,,,,,,
1954,Berton,android web,Paid,1/29/16,,,,,,
1955,Berton,mac,Paid,1/17/16,,,,,,
1956,Strark,,Organic,1/10/16,,,,,,
1957,Berton,ios web,Paid,1/24/16,,,,,,
1958,Strark,android web,Referral,1/13/16,,,,,,
1959,Berton,ios web,Referral,1/22/16,,,,,,
1960,Strark,windows,Paid,1/22/16,,,,,,
1961,Berton,ios web,Paid,1/7/16,,,,,,
1962,Berton,mac,Referral,1/22/16,,,,,,
1963,Strark,android web,Paid,1/22/16,,,,,,
1964,Wrouver,ios web,Organic,1/3/16,,,,,,
1965,Wrouver,other,Paid,1/20/16,,,,,,
1966,Berton,,Referral,1/4/16,,,,,,
1967,Strark,android web,Organic,1/1/16,,,,,,
1968,Berton,windows,Paid,1/11/16,,,,,,
1969,Wrouver,windows,Paid,1/30/16,,,,,,
1970,Berton,ios web,Paid,1/26/16,,,,,,
1971,Berton,,Organic,1/28/16,,,,,,
1972,Strark,android web,Paid,1/15/16,,,,,,
1973,Berton,ios web,Paid,1/3/16,,,,,,
1974,Berton,windows,Referral,1/18/16,,,,,,
1975,Strark,mac,Paid,1/15/16,,,,,,
1976,Berton,windows,Paid,1/25/16,,,,,,
1977,Wrouver,windows,Paid,1/5/16,,,,,,
1978,Strark,ios web,Paid,1/26/16,,,,,,
1979,Strark,ios web,Paid,1/29/16,,,,,,
1980,Berton,ios web,Organic,1/4/16,,,,,,
1981,Berton,windows,Organic,1/23/16,,,,,,
1982,Strark,ios web,Paid,1/29/16,,,,,,
1983,Berton,,Paid,1/21/16,,,,,,
1984,Strark,other,Organic,1/21/16,,,,,,
1985,Strark,mac,Organic,1/27/16,,,,,,
1986,Strark,,Paid,1/19/16,,,,,,
1987,Strark,,Organic,1/30/16,,,,,,
1988,Strark,ios web,Paid,1/7/16,,,,,,
1989,Strark,windows,Organic,1/8/16,,,,,,
1990,Strark,,Referral,1/9/16,,,,,,
1991,Berton,ios web,Organic,1/25/16,,,,,,
1992,Strark,windows,Paid,1/7/16,,,,,,
1993,Strark,ios web,Organic,1/11/16,2/4/16,,,,,
1994,Strark,,Organic,1/24/16,,,,,,
1995,Strark,,Organic,1/26/16,,,,,,
1996,Strark,windows,Referral,1/24/16,,,,,,
1997,Wrouver,ios web,Paid,1/7/16,,,,,,
1998,Strark,windows,Paid,1/18/16,,,,,,
1999,Berton,windows,Paid,1/24/16,,,,,,
2000,Berton,windows,Paid,1/23/16,,,,,,
2001,Strark,android web,Paid,1/16/16,,,,,,
2002,Strark,mac,Paid,1/3/16,,,,,,
2003,Wrouver,android web,Paid,1/4/16,,,,,,
2004,Berton,ios web,Organic,1/2/16,,,,,,
2005,Strark,windows,Paid,1/28/16,,,,,,
2006,Strark,ios web,Paid,1/5/16,,,,,,
2007,Berton,ios web,Paid,1/23/16,,,,,,
2008,Strark,android web,Paid,1/21/16,,,,,,
2009,Strark,windows,Paid,1/8/16,,,,,,
2010,Wrouver,ios web,Organic,1/16/16,,,,,,
2011,Berton,ios web,Paid,1/22/16,,,,,,
2012,Strark,ios web,Paid,1/1/16,,,,,,
2013,Berton,mac,Paid,1/13/16,,,,,,
2014,Berton,android web,Paid,1/27/16,,,,,,
2015,Strark,android web,Paid,1/22/16,,,,,,
2016,Strark,android web,Paid,1/8/16,,,,,,
2017,Berton,,Referral,1/25/16,,,,,,
2018,Strark,,Organic,1/29/16,,,,,,
2019,Strark,windows,Paid,1/26/16,,,,,,
2020,Strark,ios web,Referral,1/5/16,,,,,,
2021,Strark,mac,Referral,1/5/16,,,,,,
2022,Berton,windows,Referral,1/21/16,,,,,,
2023,Strark,mac,Paid,1/22/16,,,,,,
2024,Berton,android web,Organic,1/30/16,,,,,,
2025,Berton,,Referral,1/21/16,,,,,,
2026,Berton,android web,Paid,1/28/16,,,,,,
2027,Strark,android web,Paid,1/18/16,,,,,,
2028,Strark,,Referral,1/1/16,,,,,,
2029,Berton,ios web,Paid,1/4/16,,,,,,
2030,Strark,android web,Organic,1/26/16,,,,,,
2031,Strark,android web,Paid,1/11/16,,,,,,
2032,Strark,android web,Paid,1/6/16,,,,,,
2033,Wrouver,ios web,Paid,1/14/16,,,,,,
2034,Strark,ios web,Paid,1/30/16,,,,,,
2035,Strark,mac,Paid,1/13/16,,,,,,
2036,Strark,ios web,Paid,1/21/16,,,,,,
2037,Berton,android web,Paid,1/24/16,,,,,,
2038,Strark,android web,Referral,1/11/16,,,,,,
2039,Strark,android web,Paid,1/18/16,,,,,,
2040,Strark,android web,Paid,1/11/16,,,,,,
2041,Berton,windows,Organic,1/9/16,,,,,,
2042,Strark,ios web,Referral,1/13/16,,,,,,
2043,Berton,android web,Paid,1/6/16,,,,,,
2044,Berton,other,Paid,1/28/16,,,,,,
2045,Strark,ios web,Paid,1/24/16,,,,,,
2046,Berton,ios web,Paid,1/17/16,,,,,,
2047,Wrouver,windows,Paid,1/16/16,,,,,,
2048,Wrouver,android web,Paid,1/22/16,,,,,,
2049,Strark,mac,Referral,1/10/16,,,,,,
2050,Berton,windows,Paid,1/22/16,,,,,,
2051,Strark,,Referral,1/5/16,,,,,,
2052,Strark,ios web,Paid,1/3/16,,,,,,
2053,Wrouver,android web,Referral,1/11/16,,,,,,
2054,Strark,,Referral,1/7/16,,,,,,
2055,Strark,ios web,Paid,1/25/16,,,,,,
2056,Strark,,Paid,1/9/16,,,,,,
2057,Berton,,Referral,1/1/16,,,,,,
2058,Wrouver,android web,Paid,1/11/16,,,,,,
2059,Strark,ios web,Paid,1/18/16,,,,,,
2060,Berton,android web,Paid,1/10/16,,,,,,
2061,Berton,ios web,Paid,1/20/16,,,,,,
2062,Berton,windows,Paid,1/29/16,2/18/16,,,,,
2063,Strark,windows,Organic,1/6/16,,,,,,
2064,Berton,windows,Paid,1/26/16,,,,,,
2065,Strark,mac,Organic,1/13/16,1/17/16,,,,,
2066,Berton,ios web,Paid,1/28/16,,,,,,
2067,Wrouver,ios web,Paid,1/23/16,,,,,,
2068,Berton,windows,Paid,1/25/16,,,,,,
2069,Strark,windows,Organic,1/30/16,,,,,,
2070,Berton,,Organic,1/11/16,1/27/16,,,,,1/27/16
2071,Berton,ios web,Referral,1/7/16,,,,,,
2072,Wrouver,other,Paid,1/27/16,,,,,,
2073,Strark,ios web,Paid,1/28/16,,,,,,
2074,Strark,,Referral,1/2/16,,,,,,
2075,Strark,android web,Paid,1/17/16,,,,,,
2076,Strark,mac,Organic,1/29/16,2/18/16,,,,,2/24/16
2077,Strark,android web,Paid,1/15/16,,,,,,
2078,Berton,mac,Paid,1/28/16,,,,,,
2079,Strark,ios web,Organic,1/3/16,,,,,,
2080,Berton,android web,Paid,1/25/16,,,,,,
2081,Berton,android web,Referral,1/14/16,,,,,,
2082,Berton,android web,Referral,1/11/16,,,,,,
2083,Strark,mac,Paid,1/1/16,,,,,,
2084,Strark,ios web,Paid,1/17/16,,,,,,
2085,Berton,mac,Organic,1/19/16,,,,,,
2086,Berton,,Referral,1/6/16,,,,,,
2087,Berton,,Organic,1/21/16,,,,,,
2088,Berton,mac,Paid,1/6/16,,,,,,
2089,Strark,android web,Organic,1/7/16,,,,,,
2090,Strark,android web,Organic,1/7/16,,,,,,
2091,Strark,windows,Referral,1/12/16,,,,,,
2092,Strark,windows,Referral,1/9/16,1/30/16,,,,,1/30/16
2093,Strark,ios web,Paid,1/24/16,,,,,,
2094,Strark,,Organic,1/6/16,1/16/16,,,,,1/16/16
2095,Berton,mac,Referral,1/8/16,,,,,,
2096,Strark,other,Paid,1/23/16,,,,,,
2097,Berton,mac,Organic,1/4/16,,,,,,
