id,city_name,signup_os,signup_channel,signup_date,bgc_date,vehicle_added_date,vehicle_make,vehicle_model,vehicle_year,first_completed_date
14036,Strark,other,Paid,1/6/16,,,,,,
14037,Strark,ios web,Paid,1/19/16,,,,,,
14038,Wrouver,android web,Referral,1/30/16,,,,,,
14039,Berton,windows,Paid,1/9/16,,,,,,
14040,Strark,,Referral,1/8/16,,,,,,
14041,Strark,mac,Paid,1/22/16,,,,,,
14042,Strark,,Organic,1/28/16,,,,,,
14043,Strark,ios web,Referral,1/18/16,,,,,,
14044,Strark,android web,Paid,1/30/16,,,,,,
14045,Strark,ios web,Organic,1/8/16,,,,,,
14046,Strark,ios web,Paid,1/4/16,,,,,,
14047,Strark,ios web,Paid,1/28/16,,,,,,
14048,Berton,windows,Paid,1/5/16,,,,,,
14049,Strark,windows,Paid,1/26/16,,,,,,
14050,Strark,windows,Paid,1/6/16,,,,,,
14051,Strark,windows,Referral,1/27/16,,,,,,
14052,Strark,mac,Paid,1/21/16,,,,,,
14053,Strark,ios web,Paid,1/12/16,,,,,,
14054,Berton,,Paid,1/5/16,,,,,,
14055,Strark,ios web,Referral,1/30/16,,,,,,
14056,Strark,other,Referral,1/22/16,,,,,,
14057,Berton,,Referral,1/1/16,,,,,,
14058,Wrouver,ios web,Paid,1/17/16,,,,,,
14059,Berton,ios web,Organic,1/30/16,,,,,,
14060,Strark,,Organic,1/22/16,,,,,,
14061,Strark,ios web,Paid,1/26/16,,,,,,
14062,Berton,android web,Paid,1/25/16,,,,,,
14063,Berton,windows,Paid,1/10/16,,,,,,
14064,Strark,ios web,Referral,1/13/16,,,,,,
14065,Strark,,Referral,1/7/16,,,,,,
14066,Strark,,Referral,1/2/16,,,,,,
14067,Berton,mac,Organic,1/23/16,,,,,,
14068,Wrouver,windows,Paid,1/10/16,,,,,,
14069,Strark,mac,Paid,1/17/16,,,,,,
14070,Berton,mac,Paid,1/28/16,,,,,,
14071,Strark,ios web,Organic,1/2/16,,,,,,
14072,Berton,mac,Paid,1/7/16,,,,,,
14073,Strark,ios web,Paid,1/20/16,,,,,,
14074,Wrouver,ios web,Paid,1/18/16,,,,,,
14075,Berton,android web,Organic,1/14/16,,,,,,
14076,Strark,android web,Referral,1/28/16,,,,,,
14077,Berton,windows,Paid,1/15/16,,,,,,
14078,Strark,windows,Paid,1/21/16,,,,,,
14079,Berton,other,Organic,1/13/16,,,,,,
14080,Berton,windows,Paid,1/26/16,,,,,,
14081,Wrouver,other,Organic,1/8/16,,,,,,
14082,Berton,android web,Organic,1/1/16,,,,,,
14083,Strark,other,Paid,1/26/16,,,,,,
14084,Berton,android web,Paid,1/5/16,,,,,,
14085,Strark,ios web,Paid,1/1/16,,,,,,
14086,Berton,mac,Paid,1/14/16,,,,,,
14087,Strark,windows,Paid,1/18/16,,,,,,
14088,Berton,android web,Paid,1/3/16,,,,,,
14089,Strark,other,Organic,1/28/16,,,,,,
14090,Strark,mac,Paid,1/1/16,,,,,,
14091,Strark,android web,Paid,1/18/16,,,,,,
14092,Berton,windows,Paid,1/29/16,,,,,,
14093,Berton,mac,Referral,1/21/16,,,,,,
14094,Strark,other,Organic,1/17/16,,,,,,
14095,Wrouver,mac,Referral,1/23/16,,,,,,
14096,Strark,android web,Organic,1/12/16,,,,,,
14097,Strark,,Referral,1/3/16,,,,,,
14098,Strark,windows,Paid,1/26/16,,,,,,
14099,Strark,other,Paid,1/12/16,,,,,,
14100,Berton,ios web,Paid,1/17/16,,,,,,
14101,Strark,mac,Paid,1/5/16,,,,,,
14102,Strark,mac,Paid,1/27/16,,,,,,
14103,Strark,ios web,Referral,1/15/16,,,,,,
14104,Strark,android web,Paid,1/12/16,,,,,,
14105,Berton,,Organic,1/12/16,,,,,,
14106,Berton,ios web,Referral,1/6/16,,,,,,
14107,Strark,,Referral,1/11/16,,,,,,
14108,Strark,windows,Organic,1/14/16,,,,,,
14109,Berton,mac,Referral,1/12/16,,,,,,
14110,Strark,ios web,Paid,1/24/16,,,,,,
14111,Berton,windows,Organic,1/14/16,,,,,,
14112,Strark,,Referral,1/7/16,,,,,,
14113,Strark,android web,Organic,1/24/16,,,,,,
14114,Berton,ios web,Paid,1/18/16,,,,,,
14115,Strark,android web,Paid,1/30/16,,,,,,
14116,Strark,ios web,Paid,1/12/16,,,,,,
14117,Wrouver,mac,Paid,1/3/16,,,,,,
14118,Strark,windows,Paid,1/24/16,,,,,,
14119,Berton,other,Paid,1/6/16,,,,,,
14120,Strark,android web,Paid,1/25/16,,,,,,
14121,Strark,,Referral,1/9/16,,,,,,
14122,Berton,ios web,Paid,1/2/16,,,,,,
14123,Strark,other,Paid,1/13/16,,,,,,
14124,Strark,ios web,Organic,1/28/16,2/10/16,,,,,
14125,Berton,ios web,Organic,1/17/16,2/20/16,2/24/16,Toyota,Corolla,2003.0,
14126,Berton,windows,Paid,1/16/16,1/27/16,,,,,
14127,Berton,mac,Referral,1/5/16,1/5/16,1/7/16,Volkswagen,Passat,2006.0,1/16/16
14128,Berton,windows,Organic,1/8/16,1/30/16,,,,,
14129,Strark,ios web,Paid,1/28/16,2/8/16,,,,,
14130,Berton,windows,Organic,1/1/16,1/22/16,2/9/16,Toyota,Corolla,2014.0,
14131,Strark,android web,Organic,1/21/16,1/22/16,,,,,
14132,Strark,,Organic,1/20/16,,,,,,
14133,Wrouver,windows,Paid,1/20/16,1/24/16,,,,,
14134,Strark,other,Referral,1/16/16,1/22/16,1/22/16,Fiat,500L,2015.0,
14135,Berton,other,Organic,1/7/16,1/30/16,2/3/16,Honda,Pilot,2013.0,
14136,Strark,android web,Paid,1/21/16,,,,,,
14137,Berton,android web,Organic,1/22/16,2/26/16,,,,,
14138,Wrouver,ios web,Referral,1/11/16,1/27/16,1/29/16,Mazda,MAZDA6,2015.0,
14139,Strark,android web,Paid,1/22/16,2/4/16,2/9/16,Toyota,Sequoia,2005.0,
14140,Berton,ios web,Referral,1/8/16,1/26/16,2/27/16,Toyota,Prius,2014.0,
14141,Berton,ios web,Referral,1/7/16,1/12/16,,,,,1/18/16
14142,Strark,ios web,Organic,1/25/16,1/25/16,1/27/16,Nissan,Versa,2010.0,
14143,Strark,ios web,Paid,1/3/16,1/31/16,,,,,
14144,Berton,android web,Paid,1/29/16,1/29/16,,,,,
14145,Berton,ios web,Referral,1/2/16,1/4/16,1/4/16,Nissan,Altima,2014.0,1/16/16
14146,Strark,android web,Paid,1/26/16,2/11/16,,,,,
14147,Strark,android web,Paid,1/2/16,,,,,,
14148,Berton,other,Paid,1/15/16,,,,,,
14149,Strark,android web,Paid,1/11/16,,,,,,
14150,Berton,ios web,Referral,1/9/16,1/14/16,,,,,
14151,Strark,mac,Referral,1/6/16,1/8/16,1/8/16,Toyota,Prius V,2015.0,1/8/16
14152,Strark,windows,Organic,1/7/16,1/11/16,,,,,
14153,Strark,windows,Organic,1/12/16,1/24/16,,,,,
14154,Strark,android web,Paid,1/7/16,1/7/16,1/15/16,Ford,Expedition,2007.0,1/22/16
14155,Strark,ios web,Paid,1/19/16,,,,,,
14156,Strark,windows,Organic,1/27/16,,,,,,
14157,Berton,ios web,Paid,1/21/16,2/8/16,,,,,
14158,Berton,mac,Organic,1/10/16,2/27/16,,,,,
14159,Wrouver,ios web,Paid,1/16/16,,,,,,
14160,Strark,android web,Paid,1/1/16,1/22/16,,,,,
14161,Berton,ios web,Organic,1/15/16,1/20/16,,,,,
14162,Strark,android web,Referral,1/13/16,1/15/16,2/8/16,Ford,Edge,2007.0,
14163,Wrouver,mac,Referral,1/22/16,1/23/16,,,,,
14164,Strark,mac,Referral,1/7/16,1/7/16,,,,,
14165,Strark,android web,Referral,1/21/16,1/24/16,,,,,
14166,Berton,mac,Referral,1/10/16,1/28/16,1/29/16,Nissan,Rogue,2014.0,
14167,Strark,,Organic,1/3/16,,,,,,
14168,Wrouver,ios web,Paid,1/3/16,,,,,,
14169,Berton,,Referral,1/8/16,1/13/16,,,,,
14170,Berton,ios web,Paid,1/18/16,,,,,,
14171,Strark,ios web,Paid,1/21/16,1/23/16,,,,,
14172,Berton,,Referral,1/10/16,,,,,,
14173,Strark,windows,Referral,1/10/16,2/7/16,2/9/16,Toyota,Camry,2001.0,
14174,Wrouver,android web,Organic,1/16/16,,,,,,
14175,Berton,android web,Paid,1/21/16,1/25/16,,,,,
14176,Berton,ios web,Paid,1/30/16,2/7/16,,,,,
14177,Berton,android web,Organic,1/8/16,1/13/16,,,,,
14178,Berton,windows,Organic,1/20/16,1/22/16,1/24/16,Toyota,Avalon,2005.0,1/26/16
14179,Strark,windows,Referral,1/24/16,2/2/16,,,,,
14180,Berton,ios web,Organic,1/30/16,2/2/16,2/12/16,Toyota,Corolla,2016.0,
14181,Berton,android web,Paid,1/12/16,1/16/16,,,,,
14182,Strark,mac,Paid,1/13/16,,,,,,
14183,Berton,mac,Organic,1/26/16,1/29/16,,,,,
14184,Strark,ios web,Referral,1/7/16,1/8/16,1/11/16,Toyota,Prius,2011.0,2/4/16
14185,Berton,android web,Paid,1/12/16,1/14/16,,,,,
14186,Strark,mac,Paid,1/5/16,2/15/16,2/29/16,Toyota,Prius V,2015.0,
14187,Strark,windows,Paid,1/29/16,1/30/16,1/30/16,Lexus,RX,2001.0,2/8/16
14188,Strark,windows,Organic,1/11/16,1/22/16,,,,,
14189,Strark,android web,Organic,1/4/16,1/8/16,1/10/16,Toyota,Corolla,2010.0,
14190,Berton,mac,Organic,1/23/16,2/6/16,,,,,
14191,Strark,android web,Paid,1/28/16,,,,,,
14192,Strark,windows,Referral,1/19/16,2/14/16,,,,,
14193,Berton,ios web,Paid,1/29/16,2/10/16,,,,,
14194,Strark,android web,Referral,1/24/16,1/29/16,2/10/16,Toyota,Camry,2015.0,
14195,Berton,windows,Paid,1/22/16,,,,,,
14196,Berton,other,Paid,1/21/16,2/5/16,,,,,
14197,Strark,ios web,Referral,1/19/16,,,,,,
14198,Berton,ios web,Organic,1/3/16,1/8/16,1/28/16,Toyota,Corolla,2006.0,
14199,Berton,ios web,Referral,1/11/16,2/6/16,2/11/16,Honda,Pilot,2013.0,
14200,Berton,windows,Paid,1/1/16,1/31/16,2/19/16,Nissan,Altima,2014.0,
14201,Strark,android web,Organic,1/26/16,,,,,,
14202,Berton,ios web,Referral,1/29/16,2/4/16,,,,,
14203,Berton,ios web,Organic,1/17/16,,,,,,
14204,Strark,android web,Paid,1/7/16,1/11/16,,,,,
14205,Strark,ios web,Paid,1/24/16,1/24/16,1/26/16,Lexus,CT,2015.0,
14206,Wrouver,ios web,Paid,1/6/16,,,,,,
14207,Strark,windows,Organic,1/4/16,1/15/16,2/16/16,Toyota,Prius,2008.0,
14208,Strark,android web,Organic,1/12/16,2/18/16,,,,,
14209,Strark,ios web,Paid,1/30/16,2/8/16,,,,,
14210,Wrouver,windows,Organic,1/15/16,,,,,,
14211,Berton,android web,Referral,1/18/16,1/19/16,1/23/16,Honda,CR-V,2007.0,1/24/16
14212,Wrouver,,Organic,1/18/16,,,,,,
14213,Strark,ios web,Referral,1/9/16,1/9/16,1/11/16,Kia,Sorento,2016.0,1/31/16
14214,Strark,ios web,Paid,1/21/16,1/22/16,1/27/16,Toyota,Corolla,2015.0,
14215,Strark,,Referral,1/10/16,1/17/16,,,,,
14216,Strark,ios web,Paid,1/28/16,,,,,,
14217,Berton,,Organic,1/29/16,,,,,,
14218,Strark,,Referral,1/8/16,,,,,,
14219,Strark,mac,Referral,1/1/16,1/4/16,1/6/16,Mercedes-Benz,ML 350,2006.0,1/6/16
14220,Wrouver,windows,Organic,1/28/16,1/29/16,,,,,
14221,Strark,android web,Paid,1/8/16,,,,,,
14222,Strark,ios web,Paid,1/29/16,2/2/16,2/10/16,Nissan,Altima,2005.0,
14223,Wrouver,,Organic,1/18/16,2/6/16,,,,,
14224,Strark,android web,Paid,1/23/16,1/27/16,,,,,
14225,Strark,ios web,Paid,1/3/16,1/3/16,2/5/16,Infiniti,M,2008.0,
14226,Berton,ios web,Referral,1/17/16,1/17/16,2/27/16,Volkswagen,Passat,2012.0,
14227,Strark,android web,Referral,1/7/16,1/22/16,1/27/16,Nissan,Rogue,2010.0,
14228,Berton,mac,Referral,1/25/16,1/27/16,2/27/16,Toyota,Corolla,2010.0,
14229,Strark,,Organic,1/9/16,1/15/16,2/13/16,Jeep,Wrangler,2011.0,
14230,Berton,windows,Organic,1/29/16,2/2/16,2/6/16,Land Rover,Range Rover,2013.0,
14231,Berton,ios web,Organic,1/5/16,2/19/16,,,,,
14232,Berton,ios web,Organic,1/29/16,2/1/16,,,,,
14233,Strark,other,Referral,1/11/16,2/8/16,,,,,
14234,Berton,windows,Paid,1/25/16,2/1/16,,,,,
14235,Strark,,Referral,1/6/16,1/28/16,,,,,
14236,Strark,android web,Referral,1/8/16,,,,,,
14237,Strark,,Organic,1/25/16,,,,,,
14238,Berton,,Organic,1/19/16,1/19/16,1/19/16,Volkswagen,Jetta,2006.0,
14239,Strark,android web,Referral,1/3/16,1/10/16,,,,,
14240,Strark,android web,Paid,1/11/16,,,,,,
14241,Berton,ios web,Organic,1/4/16,1/21/16,,,,,
14242,Strark,android web,Referral,1/29/16,1/30/16,2/8/16,Toyota,Sienna,2015.0,2/15/16
14243,Wrouver,ios web,Referral,1/15/16,1/17/16,1/21/16,Honda,Insight Hybrid,2010.0,2/5/16
14244,Wrouver,other,Organic,1/19/16,1/31/16,2/3/16,Kia,Sedona,2014.0,
14245,Berton,mac,Referral,1/15/16,,,,,,
14246,Berton,ios web,Paid,1/22/16,1/23/16,1/23/16,Ford,500,2005.0,
14247,Berton,ios web,Referral,1/11/16,1/23/16,,,,,
14248,Strark,ios web,Referral,1/14/16,1/20/16,,,,,
14249,Strark,other,Organic,1/27/16,2/11/16,2/22/16,Acura,ILX,2015.0,2/22/16
14250,Berton,android web,Organic,1/4/16,1/29/16,,,,,
14251,Berton,ios web,Referral,1/2/16,1/10/16,2/17/16,Nissan,Versa,2016.0,
14252,Strark,other,Paid,1/19/16,1/23/16,2/1/16,Honda,Civic,2013.0,2/1/16
14253,Strark,ios web,Organic,1/10/16,1/10/16,,,,,
14254,Strark,,Referral,1/1/16,1/23/16,,,,,
14255,Strark,android web,Paid,1/16/16,1/16/16,1/22/16,Chevrolet,Aveo,2009.0,
14256,Berton,,Referral,1/8/16,,,,,,
14257,Berton,android web,Paid,1/19/16,1/25/16,,,,,
14258,Berton,android web,Referral,1/18/16,1/21/16,1/22/16,Lexus,IS,2014.0,2/3/16
14259,Strark,mac,Paid,1/22/16,2/3/16,,,,,
14260,Berton,mac,Organic,1/5/16,1/8/16,,,,,
14261,Berton,other,Referral,1/7/16,1/9/16,1/19/16,Honda,Civic,2003.0,1/19/16
14262,Berton,ios web,Paid,1/21/16,1/29/16,,,,,
14263,Berton,windows,Paid,1/19/16,2/2/16,,,,,
14264,Berton,ios web,Referral,1/4/16,2/2/16,,,,,
14265,Strark,android web,Organic,1/21/16,1/31/16,2/26/16,Toyota,RAV4,2015.0,
14266,Strark,android web,Paid,1/17/16,2/4/16,,,,,
14267,Strark,ios web,Referral,1/11/16,1/27/16,,,,,
14268,Wrouver,ios web,Organic,1/27/16,1/28/16,,,,,
14269,Strark,windows,Referral,1/5/16,1/5/16,1/13/16,Hyundai,Elantra,2014.0,1/21/16
14270,Berton,windows,Paid,1/30/16,,,,,,
14271,Strark,windows,Paid,1/27/16,3/4/16,3/7/16,Toyota,RAV4,2012.0,
14272,Strark,android web,Paid,1/22/16,2/3/16,,,,,
14273,Berton,android web,Organic,1/8/16,,,,,,
14274,Berton,android web,Paid,1/10/16,,,,,,
14275,Strark,ios web,Paid,1/26/16,2/17/16,,,,,
14276,Wrouver,android web,Referral,1/10/16,1/17/16,2/12/16,Toyota,Prius+,2015.0,
14277,Strark,windows,Referral,1/10/16,1/22/16,,,,,
14278,Wrouver,android web,Organic,1/3/16,,,,,,
14279,Strark,other,Paid,1/27/16,1/28/16,,,,,
14280,Strark,other,Paid,1/20/16,,,,,,
14281,Strark,android web,Paid,1/16/16,1/20/16,,,,,
14282,Strark,windows,Referral,1/28/16,2/3/16,2/5/16,Honda,Civic,2006.0,
14283,Wrouver,android web,Referral,1/26/16,1/29/16,,,,,
14284,Berton,windows,Paid,1/28/16,2/9/16,2/26/16,Honda,Ridgeline,2012.0,
14285,Strark,android web,Paid,1/13/16,1/13/16,,,,,
14286,Strark,,Referral,1/1/16,,,,,,
14287,Berton,mac,Organic,1/16/16,2/7/16,,,,,
14288,Strark,ios web,Paid,1/30/16,2/9/16,,,,,
14289,Strark,ios web,Referral,1/12/16,1/12/16,1/12/16,Honda,Civic,2015.0,1/14/16
14290,Strark,ios web,Organic,1/26/16,1/26/16,,,,,
14291,Berton,ios web,Organic,1/3/16,,,,,,
14292,Strark,android web,Paid,1/12/16,,,,,,
14293,Berton,windows,Referral,1/5/16,1/5/16,1/10/16,Mazda,MAZDA3,2012.0,1/13/16
14294,Berton,ios web,Paid,1/27/16,,,,,,
14295,Strark,other,Referral,1/4/16,1/29/16,,,,,
14296,Berton,mac,Referral,1/2/16,1/3/16,1/5/16,Honda,Civic,2015.0,1/6/16
14297,Berton,windows,Organic,1/28/16,1/29/16,,,,,
14298,Wrouver,android web,Paid,1/25/16,1/31/16,,,,,
14299,Strark,ios web,Paid,1/22/16,1/25/16,1/26/16,Ford,Explorer,2006.0,1/26/16
14300,Strark,,Organic,1/21/16,,,,,,
14301,Berton,other,Referral,1/6/16,1/6/16,1/10/16,Honda,Civic,2005.0,1/30/16
14302,Strark,android web,Paid,1/14/16,2/5/16,,,,,
14303,Berton,ios web,Referral,1/3/16,1/12/16,2/6/16,Toyota,Prius V,2013.0,
14304,Strark,windows,Paid,1/2/16,2/18/16,,,,,
14305,Strark,android web,Referral,1/27/16,1/27/16,,,,,
14306,Strark,other,Organic,1/25/16,1/29/16,,,,,
14307,Berton,mac,Paid,1/27/16,1/28/16,2/1/16,Toyota,Prius,2007.0,2/12/16
14308,Berton,android web,Paid,1/18/16,1/30/16,,,,,
14309,Berton,ios web,Paid,1/20/16,1/30/16,,,,,
14310,Strark,ios web,Organic,1/4/16,2/1/16,2/1/16,Nissan,Sentra,2014.0,
14311,Strark,android web,Organic,1/30/16,2/4/16,2/12/16,Nissan,Pathfinder,2011.0,
14312,Strark,,Organic,1/22/16,1/31/16,,,,,
14313,Strark,other,Paid,1/28/16,,,,,,
14314,Strark,ios web,Referral,1/5/16,1/5/16,1/24/16,Chevrolet,Volt,2011.0,
14315,Strark,android web,Paid,1/23/16,1/29/16,,,,,
14316,Strark,android web,Paid,1/20/16,1/22/16,1/23/16,Toyota,Highlander,2003.0,
14317,Berton,android web,Referral,1/18/16,2/14/16,,,,,
14318,Strark,ios web,Referral,1/24/16,2/14/16,,,,,
14319,Berton,android web,Referral,1/19/16,1/29/16,2/15/16,Toyota,Highlander,2015.0,2/16/16
14320,Strark,ios web,Referral,1/9/16,,,,,,
14321,Strark,mac,Referral,1/21/16,1/21/16,,,,,
14322,Berton,ios web,Referral,1/14/16,1/30/16,2/28/16,Honda,Accord,2010.0,
14323,Strark,android web,Paid,1/2/16,1/9/16,,,,,
14324,Berton,ios web,Referral,1/21/16,1/21/16,2/7/16,Audi,Q5,2010.0,
14325,Berton,ios web,Organic,1/16/16,2/8/16,,,,,
14326,Berton,android web,Referral,1/23/16,1/30/16,2/3/16,Ford,Fiesta,2011.0,
14327,Strark,ios web,Referral,1/3/16,1/7/16,1/10/16,Hyundai,Elantra,2014.0,1/10/16
14328,Strark,other,Paid,1/7/16,1/29/16,,,,,
14329,Strark,ios web,Referral,1/5/16,,,,,,
14330,Berton,,Referral,1/26/16,1/28/16,2/8/16,Chrysler,300,2006.0,
14331,Berton,windows,Paid,1/6/16,,,,,,
14332,Strark,windows,Referral,1/21/16,1/24/16,,,,,
14333,Strark,,Referral,1/2/16,1/4/16,2/23/16,Dodge,Charger,2015.0,
14334,Strark,mac,Organic,1/4/16,1/4/16,,,,,
14335,Strark,ios web,Paid,1/18/16,1/24/16,1/29/16,Hyundai,Elantra,2012.0,1/30/16
14336,Strark,mac,Referral,1/20/16,1/26/16,2/13/16,Nissan,Sentra,2016.0,
14337,Strark,android web,Organic,1/24/16,1/24/16,,,,,
14338,Berton,ios web,Referral,1/18/16,2/3/16,2/22/16,Toyota,Camry,2012.0,
14339,Berton,android web,Paid,1/18/16,1/24/16,,,,,
14340,Berton,ios web,Referral,1/5/16,2/1/16,,,,,
14341,Berton,ios web,Referral,1/12/16,2/17/16,2/28/16,Toyota,RAV4,2013.0,
14342,Berton,ios web,Referral,1/13/16,1/13/16,1/27/16,Dodge,Dart,2015.0,1/28/16
14343,Strark,windows,Organic,1/22/16,1/22/16,,,,,
14344,Wrouver,ios web,Referral,1/19/16,1/20/16,1/26/16,Toyota,Camry Hybrid,2011.0,
14345,Berton,ios web,Paid,1/17/16,2/8/16,,,,,
14346,Berton,android web,Referral,1/24/16,1/28/16,2/11/16,Chrysler,200,2013.0,
14347,Strark,,Referral,1/1/16,,,,,,
14348,Berton,android web,Paid,1/16/16,1/19/16,,,,,
14349,Strark,windows,Organic,1/21/16,1/21/16,1/21/16,Infiniti,FX,2005.0,1/29/16
14350,Strark,mac,Organic,1/12/16,1/13/16,,,,,
14351,Strark,android web,Paid,1/17/16,1/19/16,,,,,
14352,Strark,,Referral,1/11/16,,,,,,
14353,Strark,,Organic,1/22/16,1/22/16,1/29/16,Ford,Escape,2008.0,2/3/16
14354,Berton,android web,Referral,1/13/16,1/16/16,1/22/16,Hyundai,Sonata,2015.0,2/3/16
14355,Strark,android web,Referral,1/25/16,1/28/16,1/29/16,Toyota,Camry,2013.0,2/11/16
14356,Wrouver,windows,Referral,1/27/16,2/21/16,,,,,
14357,Strark,mac,Paid,1/18/16,2/9/16,2/18/16,Nissan,Sentra,2015.0,
14358,Strark,android web,Referral,1/13/16,1/19/16,1/21/16,Toyota,Prius V,2013.0,1/31/16
14359,Berton,android web,Paid,1/27/16,1/27/16,2/13/16,Cadillac,CTS,2007.0,
14360,Strark,,Organic,1/21/16,,,,,,
14361,Wrouver,ios web,Organic,1/21/16,1/22/16,,,,,
14362,Berton,android web,Paid,1/7/16,1/11/16,,,,,
14363,Berton,,Referral,1/4/16,1/14/16,,,,,
14364,Berton,android web,Organic,1/22/16,2/28/16,,,,,
14365,Strark,android web,Referral,1/20/16,2/2/16,2/7/16,Scion,xB,2008.0,
14366,Berton,ios web,Referral,1/28/16,2/11/16,,,,,
14367,Strark,android web,Referral,1/14/16,2/15/16,2/20/16,Chrysler,Town and Country,2010.0,
14368,Strark,windows,Organic,1/6/16,1/7/16,1/11/16,Toyota,Corolla,2010.0,1/13/16
14369,Wrouver,ios web,Referral,1/27/16,2/1/16,2/1/16,Toyota,Prius+,2011.0,2/4/16
14370,Strark,,Referral,1/2/16,,,,,,
14371,Strark,,Organic,1/27/16,,,,,,
14372,Berton,,Referral,1/11/16,1/27/16,1/28/16,BMW,3-series,2016.0,
14373,Strark,ios web,Referral,1/9/16,1/15/16,2/21/16,Volkswagen,Passat,2014.0,
14374,Strark,other,Paid,1/15/16,1/25/16,,,,,
14375,Berton,windows,Paid,1/1/16,2/11/16,2/14/16,Toyota,Prius V,2007.0,
14376,Berton,windows,Paid,1/22/16,1/30/16,,,,,
14377,Strark,ios web,Paid,1/27/16,2/9/16,2/13/16,Toyota,Sienna,2014.0,
14378,Strark,other,Paid,1/17/16,,,,,,
14379,Wrouver,ios web,Organic,1/27/16,2/18/16,,,,,
14380,Berton,android web,Referral,1/22/16,,,,,,
14381,Strark,other,Paid,1/13/16,1/26/16,,,,,
14382,Strark,mac,Organic,1/18/16,2/15/16,,,,,
14383,Wrouver,,Organic,1/1/16,,,,,,
14384,Strark,,Organic,1/27/16,,,,,,
14385,Strark,mac,Organic,1/21/16,2/10/16,,,,,
14386,Berton,ios web,Referral,1/4/16,1/14/16,,,,,
14387,Strark,windows,Organic,1/5/16,1/10/16,,,,,
14388,Wrouver,ios web,Paid,1/1/16,1/2/16,1/3/16,Honda,CR-V,2012.0,1/9/16
14389,Strark,ios web,Referral,1/20/16,1/29/16,1/31/16,Toyota,Corolla,2010.0,
14390,Strark,windows,Paid,1/13/16,2/1/16,,,,,
14391,Berton,android web,Organic,1/14/16,1/17/16,1/17/16,Honda,Pilot,2004.0,1/20/16
14392,Strark,,Referral,1/6/16,,,Mazda,MAZDA6,2007.0,
14393,Strark,ios web,Organic,1/6/16,1/6/16,1/6/16,Ford,Fusion,2009.0,
14394,Strark,mac,Paid,1/28/16,,,,,,
14395,Berton,ios web,Referral,1/4/16,1/8/16,1/8/16,Toyota,Camry,2009.0,1/9/16
14396,Strark,mac,Paid,1/6/16,1/22/16,,,,,
14397,Berton,ios web,Paid,1/22/16,2/11/16,,,,,
14398,Berton,mac,Paid,1/24/16,,,,,,
14399,Wrouver,ios web,Paid,1/7/16,,,,,,
14400,Berton,ios web,Paid,1/14/16,,,,,,
14401,Strark,ios web,Paid,1/5/16,,,,,,
14402,Wrouver,ios web,Paid,1/30/16,,,,,,
14403,Strark,ios web,Organic,1/4/16,2/25/16,,,,,
14404,Strark,windows,Paid,1/5/16,1/11/16,1/11/16,Toyota,Camry,2005.0,1/11/16
14405,Strark,ios web,Paid,1/7/16,,,,,,
14406,Strark,ios web,Paid,1/23/16,,,,,,
14407,Strark,ios web,Paid,1/1/16,,,,,,
14408,Berton,ios web,Organic,1/2/16,2/5/16,2/18/16,Toyota,Prius V,2015.0,
14409,Strark,android web,Organic,1/7/16,,,,,,
14410,Strark,android web,Organic,1/26/16,,,,,,
14411,Berton,windows,Paid,1/27/16,1/28/16,1/28/16,Toyota,Prius V,2015.0,2/13/16
14412,Strark,android web,Paid,1/17/16,,,,,,
14413,Berton,windows,Referral,1/5/16,1/7/16,1/31/16,Lexus,GS Hybrid,2006.0,
14414,Berton,other,Paid,1/29/16,,,,,,
14415,Berton,ios web,Paid,1/15/16,,,,,,
14416,Berton,ios web,Paid,1/8/16,,,,,,
14417,Berton,windows,Referral,1/14/16,1/24/16,1/25/16,Jeep,Grand Cherokee,2016.0,2/4/16
14418,Strark,mac,Organic,1/2/16,1/3/16,1/7/16,Honda,Civic,2011.0,1/9/16
14419,Wrouver,ios web,Referral,1/17/16,1/21/16,1/22/16,Infiniti,G Sedan,2013.0,1/23/16
14420,Berton,windows,Referral,1/26/16,,,,,,
14421,Berton,,Referral,1/27/16,2/4/16,2/14/16,Volkswagen,Passat,2015.0,
14422,Berton,android web,Referral,1/28/16,2/3/16,2/19/16,Saturn,Aura,2002.0,
14423,Berton,android web,Organic,1/7/16,,,,,,
14424,Strark,ios web,Paid,1/4/16,1/9/16,,,,,
14425,Berton,ios web,Organic,1/4/16,1/4/16,,,,,
14426,Berton,android web,Organic,1/7/16,1/12/16,,,,,
14427,Strark,windows,Paid,1/29/16,2/2/16,2/6/16,Toyota,Prius V,2014.0,2/13/16
14428,Strark,,Referral,1/11/16,,,,,,
14429,Berton,android web,Referral,1/9/16,1/9/16,,,,,
14430,Berton,ios web,Referral,1/4/16,1/12/16,,,,,
14431,Strark,ios web,Referral,1/8/16,1/17/16,,,,,
14432,Berton,,Referral,1/6/16,,,,,,
14433,Strark,android web,Referral,1/29/16,2/3/16,,,,,
14434,Berton,mac,Organic,1/19/16,1/28/16,,,,,
14435,Strark,mac,Paid,1/2/16,1/19/16,,,,,
14436,Strark,mac,Organic,1/27/16,1/30/16,,,,,
14437,Strark,,Organic,1/30/16,2/14/16,2/21/16,Toyota,RAV4,2015.0,
14438,Berton,mac,Organic,1/6/16,1/8/16,1/8/16,Lexus,GS,2007.0,2/1/16
14439,Strark,android web,Paid,1/23/16,1/23/16,2/21/16,Kia,Optima,2016.0,
